Gene_Symbol	Gene_ID
C14ORF39	317761
ZFP92	139735
HRH4	59340
ELMOD2	255520
SSU72P7	390033
GIT2	9815
PSMA8	143471
IGLV4-60	28785
MIR663AHG	284801
MIR4455	100616111
ARIH2P1	390844
FAM111A	63901
LOC100996255	100996255
SLC43A3	29015
DNAJB8	165721
RNA5SP466	100873710
ISCW	7928
SNORD83A	116937
RIOK1	83732
MYOZ3	91977
NPM1P42	729686
LOC101928354	101928354
SLC25A17	10478
PAAF1	80227
RTP5	285093
SFTPA2	729238
NSF	4905
ZNF57	126295
ALG14	199857
EJM9	100750238
MIR412	574433
CLDN10-AS1	100874194
BAP1	8314
KRTAP10-10	353333
RALGPS1	9649
MEMO1P1	728556
C3ORF43	255798
EEF1GP7	645311
C8ORF48	157773
SFRP1	6422
RPL21P135	100419391
RPL34P17	100271001
MIR1273C	100422821
LOC100996668	100996668
PIM2	11040
OR6Q1	219952
COL14A1	7373
RNVU1-14	101954266
PLIN1	5346
RPSAP19	730029
FMNL2	114793
BTBD9-AS1	100505567
ALDH3B1	221
ITIH4	3700
NDUFAF6	137682
RPS7P15	728015
FAM115C	285966
UBTFL2	120126
OR6C76	390326
FAM43B	163933
RPL35P2	646766
OR7E35P	391632
OR2J2	26707
TNFSF12	8742
TRIP4Q32.1Q32.2	100529228
FAM219B	57184
STAC3	246329
POLR1C	9533
TXLNGY	246126
IFITM5	387733
TRAV39	28642
EVL	51466
POGZ	23126
MIR607	693192
CDC27P2	100130277
NRCLP3	494446
WM1	100188787
ENTPD7	57089
CES2	8824
CDA	978
LOC100653137	100653137
CHRNA4	1137
FRG2	448831
RPS15AP19	646819
KANK2	25959
CCT6P3	643180
IKZF4	64375
ARL6IP4	51329
ERVH48-1	90625
LINC01433	728228
KDM6B	23135
RND3	390
HMGN1P30	100132992
HDAC11	79885
PLEKHS1	79949
TRL-TAG1-1	7208
LOC644265	644265
TRAF3IP2	10758
ZIC1	7545
MIR548P	100302288
SERAC1	84947
IGKV2-36	28918
SNORD114-19	767597
PARP11	57097
IFT20	90410
MIR4708	100616176
ZBTB2	57621
ZFR	51663
LOC100133920	100133920
EZH2P1	266693
CCDC159	126075
TPSB2	64499
FAM159B	100132916
PRSS37	136242
SEMA7A	8482
MCOP1	8113
ITIH5	80760
PEX2	5828
LINC00534	100874052
MAST4-AS1	100506600
CAPZA2	830
MAPRE1	22919
MIR2682	100616452
LINC00208	83655
CHEK2P2	646096
CDHR2	54825
FAM83H	286077
PCDHA6	56142
LOC100505534	100505534
APITD1	378708
CPSF4	10898
WBP1	23559
MIR4529	100616290
CCDC71L	168455
MROS	8011
PTPRU	10076
KIAA1143	57456
DND1P2	644256
MIR3914-2	100500920
ST13P8	338805
TEKT4P2	100132288
RPL7L1P9	100128899
NUS1P4	100130167
CEP170B	283638
TRAT1	50852
MIR3974	100616279
MORN3	283385
LINC00446	100874175
BSZQTL2	100188794
UBR2	23304
TMEM14C	51522
EAF1	85403
PWP2	5822
INVS	27130
DCP2	167227
HIST1H2BF	8343
ARHGEF9-IT1	100874355
OR2A3P	202861
LOC101927484	101927484
BLOC1S1	2647
LINC01124	440925
IL7R	3575
HNRNPCP9	100130196
C17ORF112	100506650
IGKV3-11	28914
SELM	140606
EFNB3	1949
IGKV1D-17	28900
TSPYL4	23270
FKBP10	60681
POTEE	445582
LOC285889	285889
PTTG3P	26255
SF3B3	23450
PARP8	79668
GFI1	2672
MIR602	693187
LINC01191	440900
LRRC28	123355
WHSC1	7468
TUBA3FP	113691
EPHA4	2043
DCUN1D1	54165
WAPAL	23063
RPS12P5	100271053
ADH6	130
HNRNPU-AS1	284702
AMYP1	281
S1PR1	1901
CECR5-AS1	100130717
CLK3P1	646505
LOC283475	283475
MAGEA9B	728269
LOC646066	646066
TMEM263	90488
OR8B12	219858
POLR3C	10623
IGLVI-68	28764
LOC102288414	102288414
LOR	4014
ZNF548	147694
SPATA25	128497
WDR7	23335
SLC39A14	23516
MIR3176	100423037
COL11A2P1	394214
SLC22A11	55867
FRA16D	2463
GBE1	2632
NPAS4	266743
BNIP1	662
SCZD3	6365
NAG20	100129703
KCP	375616
MYL12A	10627
LOC403323	403323
MCCD1	401250
MIR4283-1	100422917
CAPZA1P	53338
RPAP2	79871
OR5AK3P	81228
LOC401357	401357
LOC100129697	100129697
LOC400661	400661
FAM188B2	646951
DPRXP6	503647
MIR135A2	406926
MAFK	7975
SCARNA12	677777
FARP1	10160
IGLVI-63	28765
OR6F1	343169
PRAM1	84106
SFTA1P	207107
C9ORF78	51759
RPL31P28	442217
PLCD3	113026
GPHN	10243
MIR378B	100422933
LOC101927056	101927056
OR5P4P	81185
WFDC10B	280664
RNF152	220441
OR5D18	219438
PLEKHA1	59338
LOC102723962	102723962
RPL27AP8	100271605
ZMYND12	84217
ANKRD20A4	728747
MEX3D	399664
PRORY	100533178
ZNF733P	643955
MAGEH1	28986
TRPC5	7224
NMUR1	10316
OATP1	4945
RPL7AP38	442660
CNN1	1264
RPL23AP44	391825
RPL32P36	392447
OR8G1	26494
NOL7	51406
DNAJC19P5	100861453
DEFB109P1B	641517
LOC648934	648934
GOLGA3	2802
RNA5SP488	100873730
OR4E1	26687
DEK	7913
ANKRD36	375248
HNRNPL	3191
MOAP1	64112
ACTR10	55860
RPS11P5	727826
PLGLA	285189
ADD2	119
TTI2	80185
PRB2	653247
KIAA1549	57670
MIR196A2	406973
LOC574538	574538
DIS3	22894
RNA5SP502	100873553
FBXO17	115290
STRCP1	554225
BRICD5	283870
HS2ST1	9653
PCDHA@	56117
RNU5F-4P	100873867
LOC100129940	100129940
L3HYPDH	112849
WWTR1	25937
DKFZP434J0226	93429
UBE2S	27338
PPP1R14D	54866
ADAM32	203102
CD24	100133941
GNG10	2790
ZNF638	27332
RCAN1	1827
MIR320D2	100302169
URB1	9875
FUT1	2523
DLST	1743
LIN54	132660
LOC100507494	100507494
OR7E53P	26478
TPM3P4	402643
FBXL20	84961
HOXA6	3203
BCOR	54880
HEBP1	50865
OR11G2	390439
HWE1	100415903
TPD52L3	89882
DDX49	54555
TIMM44	10469
NDUFA7	4701
GYLTL1B	120071
MIR3682	100500850
ELK1P1	647102
LMAN2L	81562
MXRA5	25878
WISP1	8840
TIMMDC1	51300
LOC100507334	100507334
SP5	389058
CNPY1	285888
FNDC1-IT1	100874312
HMGB3P27	441795
TARBP2	6895
KCTD3	51133
SPHAR	10638
RNF219-AS1	100874222
LOC389906	389906
ASAP3	55616
RPL23AP23	100271292
PSD	5662
LINC00391	100874154
SYCE2	256126
L3MBTL4	91133
ZNF663P	100130934
METTL21A	151194
OR2L3	391192
AMER1	139285
OSTM1	28962
LOC100506682	100506682
NKRF	55922
NRG1-IT1	100856811
OR51H1P	401663
SCLT1	132320
LINC00341	79686
LOC286437	286437
LOC100132272	100132272
SLC25A39P1	100420877
MARK2P5	100421485
SIGLEC25P	114198
DNAJB1	3337
ZSWIM5P2	100132201
BPIFA4P	317716
APOA1BP	128240
POU4F2	5458
AFG3L1P	172
FBXL22	283807
AP1G1	164
CDY2B	203611
BMF	90427
PTCD2	79810
SNORD49A	26800
PPIAP22	653214
RBBP4P2	100420527
MBIP	51562
TCEB2P4	100874519
DNAH1	25981
NUTM2G	441457
CERCAM	51148
DSERG1	751816
CPNE1	8904
SLC6A15	55117
ISPD-AS1	100506025
CCNG2	901
C11ORF58	10944
CCDC162P	221262
FASA	100192455
MPST	4357
ABCC9	10060
NLGN4X	57502
IFT46	56912
MIR513A2	574510
KLRD1	3824
RPRD1B	58490
AK8	158067
TOP1P2	7152
CXORF21	80231
CHST7	56548
BCAP29	55973
FAM86C1	55199
GEFSP4	100188796
TPI1P1	729708
KLHL12	59349
TCEB1P3	644540
NKX3-1	4824
OR4K2	390431
LOC646665	646665
RIOK3	8780
HPPD	100682260
PHC1	1911
DOCK5	80005
ARHGEF15	22899
MIR323A	442897
SYN2	6854
LOC100287049	100287049
SOD3	6649
CCL15-CCL14	348249
LOC100129138	100129138
FARP2	9855
GPR85	54329
HEATR5A	25938
RPS16P9	645412
RNVU1-20	101954268
RPS23P2	391701
IQSEC1	9922
RNVU1-7	26864
ENTPD2	954
KCNT1	57582
NUDT16	131870
PLEKHG6	55200
SETP14	389168
SMIM11P1	100127905
BCC3	100307120
CDH23	64072
DEL6Q24Q25	100505391
RGS9	8787
ANIC	550625
PRELID2	153768
MIR579	693164
MTG2	26164
FAM47E	100129583
CTBS	1486
HRPT3	780919
PSMD4	5710
COL4A4	1286
MLLT11	10962
PROSP	5628
GMPS	8833
GIPC3	126326
FAM96AP2	391174
GPR53P	9292
DNHD1	144132
ALOX15	246
TMEM5	10329
MCM2	4171
SLC25A22	79751
ACADL	33
DOK3	79930
TSPY4	728395
LINC00359	100887754
FOSB	2354
NOC3L	64318
CCNJL	79616
KIAA0753	9851
SMS	6611
MIR761	100313892
CYP11A1	1583
TBC1D2	55357
ACOT2	10965
RPS7P12	100270914
ASB12	142689
OPN4	94233
FLJ42627	645644
ETL4	100144434
LINC00886	730091
LOC645321	645321
SNORD101	594837
GALNT3	2591
SCN7A	6332
ADH4	127
COX7A2P2	1348
TERF2IP	54386
PKP4	8502
FAM182A	284800
ORC5	5001
RPL37P1	140696
PIGO	84720
CREG2	200407
LOC729159	729159
MIR4304	100422931
CPB2	1361
RNA45S5	100861532
SEC14L5	9717
CKAP2L	150468
LOC100130548	100130548
POU5F1P5	100009667
CTRCT29	101867602
FKBP6	8468
ACBD7	414149
LOC440028	440028
KYNUP2	729310
LINC01298	619344
KIDINS220	57498
ZBED4	9889
LAX1	54900
ATHL1	80162
NDUFA11	126328
SOX9-AS1	400618
PABPC4	8761
NPC1	4864
MOB1A	55233
HMGB1P13	100129706
PIP4K2A	5305
KTN1-AS1	100129075
GM2AP1	2761
CASC1	55259
SEMG2	6407
RGS10	6001
TMEM229A	730130
PGM1	5236
IGKV1D-8	28904
ADAMTS7	11173
LOC390998	390998
OR7E66P	26614
USP7	7874
LOC729458	729458
TTTY7B	100101120
PCDH20	64881
SUMO2	6613
CEP57L1P1	221017
PRG3	10394
SPATA21	374955
FSBP	100861412
LOC388849	388849
ARMCX5-GPRASP2	100528062
RPS15AP17	391656
USP51	158880
BMND7	100188853
TTN	7273
ATXN7L3	56970
MARK3	4140
MDM4	4194
CHMP4B	128866
SSX7	280658
LOC102724566	102724566
CBR1	873
TRPV5	56302
MIXL1	83881
SRGAP3-AS2	100507660
NPAP1P2	100420829
ZNF91	7644
NOTCH2P1	100420260
KAT7	11143
RNA5SP170	100873435
ECEL1P2	347694
OFC2	4964
STK33	65975
PPIAL4F	728945
LOC100289561	100289561
BTBD3	22903
ST14	6768
EDS8	791254
GRIK5	2901
SPSB4	92369
MN1	4330
LRRC4C	57689
KCND3-AS1	100873995
MSR1	4481
RPL7AP3	654370
SRXX3	100653372
CCNO	10309
IMPDH1P5	340780
UHMK1	127933
MIR4469	100616115
KIAA1586	57691
THAP5	168451
MIR548H3	100302287
SNORA63	6043
SUMO2P4	100288757
ATP5HP3	138864
TCF15	6939
LMBR1	64327
PHF6	84295
LINC00996	285972
C1ORF233	643988
RPL21P132	100271390
MYP4	393093
IGLV3-12	28802
ORF1	55354
RASA3	22821
ACTL10	170487
PABPC1P1	26980
SLC30A7	148867
CGN	57530
MIR4460	100616325
LOC100507654	100507654
CTAGE6	340307
RPL7AP33	391850
GLC1C	2723
KIAA1279	26128
DUX4L3	653548
SSX2B	727837
ACVR2B-AS1	100128640
ENSA	2029
MIR3654	100500804
USP17L4	645402
LOC100287166	100287166
RPS10P5	93144
MROH5	389690
OSR2	116039
RNU6-16P	100873753
HEATR3	55027
VNN2	8875
FOXP1-IT1	100506815
FCAMR	83953
RPL5P10	645807
MYZAP	100820829
HYDIN2	100288805
CNGB3	54714
SLU7	10569
DBT	1629
SNORA77	677843
ZYG11A	440590
KRT86	3892
IRAK3	11213
ZNF72P	100287084
PIWIL4	143689
IGHV3-75	28407
PLEKHG4	25894
TMEM97P1	100873880
RSPH9	221421
ZC3H11A	9877
LOC100507205	100507205
KBTBD8	84541
FGF14	2259
GLC1N	777645
OR1P1	8391
LOC151475	151475
ZNF367	195828
TRIM73	375593
ATAD1	84896
IL18RAP	8807
IGHGP	3505
MAPK1IP1L	93487
PDILT	204474
LOC100131943	100131943
ABCF2	10061
GRHL3	57822
KTWS	791122
OXCT2	64064
LOC643327	643327
MIR4436B1	100616123
RNA5SP345	100873607
CYP46A4P	100874494
SERPINA9	327657
ERVV-1	147664
ZNF536	9745
BRAP	8315
SERINC3	10955
INTLQ2	100462723
SUN5	140732
DDX3X	1654
IGHVII-33-1	28369
SOCS5	9655
BMP8A	353500
KMT2E	55904
HNRNPA3P10	100421413
FAM9C	171484
NQO1	1728
MIR522	574495
TTTY2B	100101117
LOC389834	389834
GRK7	131890
XCE	7497
LINC01137	728431
DCTN2	10540
TXNDC12	51060
RPS27AP1	103911
COL6A6	131873
HLA-DOB	3112
SMCO4	56935
MPVQTL1	100271867
NBPF1	55672
RPL23AP22	100271291
HDAC5	10014
MIR4451	100616349
TMC6	11322
OSGIN2	734
MED18	54797
C1ORF168	199920
SPATA31A6	389730
AFA	170
ISPD	729920
NDUFV2P1	4730
ATOX1	475
OR4F3	26683
HEXDC	284004
BMP5	653
PRMT7	54496
ARL2BPP2	643898
LINC00702	100652988
CSN3	1448
FTH1P7	2500
HIST1H4G	8369
MBNP	101154649
ABCB11	8647
TRIM53CP	340970
PPP1R14BP3	100507617
KRT27	342574
SMIM21	284274
KCTD7	154881
CYP4F10P	646575
MIR548Z	100500856
CLDN6	9074
PA2G4P4	647033
CHDS2	387584
LAYN	143903
MIR143	406935
MIR3927	100500898
DCAF8L1	139425
NKX1-2	390010
PHF1	5252
EPN2-AS1	100874018
MIR1255B2	100313835
JTB	10899
LOC100130880	100130880
PCDHGA2	56113
SNRPGP15	100130932
NODAL	4838
RPL36AP7	728202
SNORA14B	677802
HIST2H4B	554313
POM121C	100101267
CLIC6	54102
FGL1	2267
LEPROTL1	23484
INTS5	80789
MIR4673	100616242
ISYNA1	51477
SCARNA18	677765
PSCA	8000
LMPH1B	100188865
SNORD113-6	767566
C6ORF141	135398
SDCCAG8	10806
MIR1468	100302115
MTVR2	246754
VSTM4	196740
ORAI3	93129
CHAD	1101
GPR158	57512
MIC12	4273
NDFIP2-AS1	100874208
IGKV1OR15-118	100312985
RNA5SP212	100873472
IGHV1OR15-9	390531
MIR5787	102464817
MBL3P	50639
UNC5B-AS1	728978
C1ORF61	10485
DCAF13P2	100288979
CD1A	909
ING4	51147
C16ORF74	404550
PGM5P2	595135
PLSA1	100240702
LOC389033	389033
PKD1L3	342372
XAGE1E	653067
FAM151B	167555
ABHD17AP8	647144
RNA5SP229	100873487
HNRNPAB	3182
CDCA7	83879
UBTFL3	129870
SIGLEC9	27180
LOC100507462	100507462
CYP4F3	4051
MON1B	22879
HSFY1	86614
LOC650293	650293
MIR4492	100616376
SLC22A1	6580
TTN-AS1	100506866
MARCH5	54708
TLR6	10333
MLLT1	4298
SCUBE2	57758
GOLGA8UP	100507067
ARRDC3	57561
NXPE3	91775
HERC1	8925
ZCCHC2	54877
TMA16P1	100101405
MIR4788	100616281
SNAR-A6	100169957
RPS12P4	391370
CYP21A2	1589
SNORD57	26792
C6ORF57	135154
LOC730668	730668
LOC340074	340074
GNLY	10578
PRADC1	84279
MYL8P	442204
MIR1263	100302148
GPR78	27201
C9ORF9	11092
SKIDA1	387640
LOC100418883	100418883
KRT9	3857
FAM101A	144347
LOC730081	730081
PPT2	9374
SNORD116-13	100033425
MIR3160-1	100422827
CLMN	79789
SMC5	23137
OR52B3P	387747
MAA	4080
HLA-B	3106
CINN	100188835
VN1R64P	730196
VENTXP5	442384
CSAG3	389903
R3HCC1L	27291
IGHV3-64	28414
RNASE1	6035
EJM4	100126594
GPLD1	2822
MAGI1-AS1	100873983
NDFIP1	80762
ANKRD36B	57730
LOC100134445	100134445
SHANK2-AS2	100874199
TNFAIP2	7127
PRKDC	5591
SLC52A2	79581
FAM26E	254228
SNAP47	116841
OSTCP1	202459
LOC100506476	100506476
CAMK2D	817
SMG1P2	440354
LINC00558	100861552
SMIM17	147670
ZNF862	643641
CYP2AB1P	647265
ZKSCAN7	55888
LINC01189	643648
STC2	8614
LOC401805	401805
LHB	3972
DUXAP3	503632
SACS-AS1	100506680
WBP1L	54838
MIR1262	100302279
RAB40C	57799
CGB1	114335
DNAJC3-AS1	100289274
DNAH17	8632
MIR3127	100422928
ZNF7	7553
DNASE1L2	1775
MIR4792	100616448
SLFN12	55106
NEIL3	55247
MIR197	406974
TSPY3	728137
FAM213B	127281
SOX18	54345
RLN3	117579
KRTCAP2	200185
MIRLET7F1	406888
ADNP2	22850
NUAK2	81788
GBD2	100048905
HSD3BP5	391081
DNAJB3	414061
RNU6ATAC3P	100151686
TRIM13	10206
HSD3B7	80270
MAEL	84944
BHD	50947
USP32P3	347716
MNS1	55329
RPL9P29	100129357
SLC9A8	23315
GALNTL5	168391
CYP46A1	10858
CELIAC11	100188873
MIR548AR	100847035
TRBV12-1	28579
CTAGE15	441294
TCEANC2	127428
MAGT1	84061
MYAS1	246750
ZFYVE1	53349
CRIPT	9419
SLEB15	100379200
TXNDC5	81567
LATS2-AS1	100874066
MIR1184-2	100422985
HSPA8P4	100420028
SDCCAG3P2	646891
SNORA61	677838
IL1R2	7850
WDR11-AS1	283089
SNRPGP12	100874427
MFAP5	8076
LOC728819	728819
MAP1B	4131
NOD2	64127
LHFP	10186
LOC387720	387720
LINC00550	338862
DEPDC1B	55789
SLC25A24P1	727941
MIR367	442912
FBXW4P1	26226
IL17C	27189
RPS8P10	388076
MIRLET7C	406885
DAZ3	57054
COPS5	10987
HMGN1P4	100036575
TRPC4AP	26133
MAFG-AS1	92659
CBR3-AS1	100506428
STAG3	10734
SPATA31D2P	100130636
NNT-AS1	100652772
NUDT16P1	152195
OR5T1	390155
TM9SF3	56889
CACNA1C-IT1	100874368
BCRP3	644165
ECM1	1893
VN1R35P	100312789
VTA1	51534
RPS5	6193
ASMTL	8623
ZNF204P	7754
PRH1	5554
FAM175B	23172
ARHGAP31	57514
TSPAN16	26526
SLC35A1	10559
BCL2L2-PABPN1	100529063
UHRF1BP1	54887
FGFBP3	143282
GCNT1	2650
LZTS1	11178
RSU1P3	100419964
RNU6-33P	100873748
BEX2	84707
HOXC-AS3	100874365
KISS1R	84634
GPR152	390212
BAI2	576
FUSE	2522
BCRP7	100133163
LOC401913	401913
RPLP1P13	100874124
MIR640	693225
LOC402269	402269
NDRG4	65009
MEG9	100507257
LOC284395	284395
SLC25A6P3	100422686
ZMYM3	9203
UBE2J2	118424
NFATC1	4772
CYCSP39	342358
MIR1298	100302153
KLK3	354
KRT2	3849
RPS3A	6189
STARP1	6771
HTR5BP	645694
SNX15	29907
SIKE1	80143
IGKJ3	28948
NBL1	4681
MRPL20P1	359737
SLC52A3	113278
SNORD22	9304
KLHL24	54800
NBEA	26960
NOTCH2NL	388677
TFRC	7037
MYOC	4653
AIFM3	150209
MIR548T	100422849
ZNF276	92822
UBTFL1	642623
TIPARP-AS1	100287227
CD82	3732
KRT33A	3883
APOF	319
GOLGA2P10	80154
LINC00937	389634
SRP72	6731
TRAK1	22906
RPS20P27	729927
LOC100133267	100133267
DBI	1622
DAOA	267012
MRPS36P5	347703
ASRGL1	80150
WT4	8151
CCDC122	160857
PFKFB3	5209
RNA5-8SP3	100873334
NUP93	9688
RPL9P3	641616
RIMBP3C	150221
C9ORF163	158055
NDUFS5P7	100130794
HPSE2	60495
P2RX2	22953
LIPM	340654
TM4SF19	116211
REXO1L8P	392242
OSBPL9	114883
SMC6	79677
CYP51A1	1595
CDC14B	8555
RASA2-IT1	100874298
C2ORF57	165100
PHBP8	100418804
SAMD4A	23034
LOC100132781	100132781
LINC00282	283521
REG1P	5969
SPAG4	6676
GJE1	100126572
LOC102723403	102723403
LOC100996747	100996747
C1ORF50	79078
IL20RB-AS1	100862678
MTND1P11	100873212
MT1HL1	645745
LOC646736	646736
RNA5SP411	100887740
SNRPCP2	100129566
PCAT6	100506696
EZR-AS1	101409257
C20ORF166-AS1	253868
SNORA59B	677882
C11ORF72	100505621
FAM72B	653820
GIMAP1-GIMAP5	100527949
MAFG	4097
BCL7A	605
HCHOLA4	246132
CDC7	8317
C5ORF17	439936
MIR3180-2	100422956
TSSC4	10078
OAT	4942
TMEM14E	645843
PRSS29P	123787
MYL9	10398
NDC1	55706
CAMK1G	57172
OR2AT2P	390224
MYP10	553195
QPRT	23475
DOCK9-AS1	100874096
CNTN3	5067
XAGE1B	653220
LIN9	286826
OAF	220323
PSMD10	5716
LOC153684	153684
MIR3919	100500803
TSSK5P	648630
RBM22	55696
NHP2L1	4809
ASB9P1	728619
LOC729324	729324
DUX4L5	653545
PHBP7	548599
ERICH5	203111
NFKBIB	4793
GLYATL1P4	643637
ARHGAP19-SLIT1	100533184
MIR146B	574447
TMEM247	388946
ZBTB12P1	100499252
GRAMD3	65983
OR4K5	79317
ITPK1	3705
RPL31P60	100271486
GRPR	2925
MIR3140	100422896
ACTA2	59
SLC27A1	376497
MAP7D3	79649
EED	8726
DOCK9	23348
LOC100289045	100289045
FRMD3	257019
ABTB1	80325
NPAP1P6	100533675
POTEJ	653781
QSOX2	169714
FSHB	2488
GC	2638
NDUFA4P2	100287880
PTPLA	9200
RPS6P7	100128162
MIR4646	100616230
CST9L	128821
LOC100129931	100129931
LOC391359	391359
SNORA62	6044
PDF	64146
EPB41L2	2037
C18ORF61	497259
TRAPPC9	83696
MARCKSP1	4083
TEK	7010
UBE2E3	10477
LCE4A	199834
IGKV2-14	28927
RAD51	5888
FGF18	8817
MIR4675	100616383
HLP	100188397
MIR4641	100616178
LOC644662	644662
ATP11AUN	400165
C15ORF52	388115
MIR4706	100616490
KIF18A	81930
DCAF4L1	285429
VN1R13P	387322
PSG7	5676
MIR330	442902
SRR	63826
MGC32805	153163
RBMX2P1	100128341
ORMDL1	94101
SPG36	791228
EJM2	50715
UBTF	7343
SCARNA3	677679
CES3	23491
EIF5AL1	143244
CSDC2	27254
RNF8	9025
MCC	4163
TTLL1	25809
COL27A1	85301
SNORD42B	26808
GOLGA6L22	440243
TMEM52	339456
ANKLE2	23141
ABHD11-AS1	171022
IMPDH1P6	392267
AGAP9	642517
DLGAP4	22839
LINC00426	100188949
LOC100289060	100289060
CPAMD8	27151
MAPK15	225689
ZHX2	22882
PP13439	100128046
TNNT3	7140
ACVRL1	94
OR13A1	79290
SIGLEC10	89790
MIR23C	100500809
EI24P1	100129423
KIF27	55582
SM1	7911
ACP1	52
RPL15P3	653232
FABP5P7	728641
PLAC1	10761
SNORA22	677807
GLC3B	2728
SNORD3D	780854
HAUS3	79441
SLCO2A1	6578
FRA2A	2373
EBF1	1879
ARSFP1	23757
KRTAP4-1	85285
FOXP2	93986
HLA-E	3133
SNORD59A	26789
PEX12	5193
ZFP36L1	677
UCHL5	51377
LOC729162	729162
GDA	9615
DNAJC5B	85479
RBBP4P1	642954
CCDC110	256309
BMP6	654
OR7E99P	81419
LINC00160	54064
LOC400654	400654
IBD20	100190788
AKR7A2	8574
KCTD9P1	100422273
XPC	7508
EHMT2	10919
RPS4XP7	442162
TMEM163	81615
LOC644090	644090
GLOD5	392465
EXO1	9156
CYP3A5	1577
GRM7-AS2	100873936
HIST1H1A	3024
SNORA11E	101340250
OR5H14	403273
MIR524	574478
PIP5K1A	8394
LOC440700	440700
EEF1A1P10	100421829
SHMT2	6472
RPL18AP4	127545
UPK3B	80761
DFNB46	449488
VAV1	7409
AIF1	199
DYDC1	143241
MSH3	4437
KIAA0100	9703
ARSK	153642
UBXN1	51035
NHLH2	4808
NCRUPAR	100302746
MIR764	100313838
EMB	133418
NWD1	284434
TERF1P2	646359
LINC00526	147525
PNKD2	100188328
SPATA31C2	645961
HGSNAT	138050
MIR548AS	100847092
PNLIPRP3	119548
HDC	3067
CHCHD6	84303
ZNF280C	55609
FLJ46284	441369
TRBJ2-6	28623
STQTL16	100270802
ACSF2	80221
RASA3-IT1	100874321
THEM5	284486
E4F1	1877
MTRNR2L12	100463498
LOC255308	255308
LOC286149	286149
MTND4P12	100293090
SLC25A20	788
KLHDC10	23008
BAG5	9529
VN1R83P	100312828
RPL7AP26	728128
RPL36AP46	729621
SGCD	6444
MYP16	100270641
LRRC38	126755
KRTAP21-1	337977
BMIQ3	337895
LOC643923	643923
DGCR2	9993
IGKV2D-23	28886
PPY	5539
LOC100268168	100268168
ISOC2	79763
SNORD114-4	767580
GALNT2	2590
LINC00691	152024
CDKN2AIPNLP2	100128579
MIR33A	407039
LOC100287651	100287651
ZPLD1	131368
SCRT1	83482
EIF4A1P5	390394
MRPL23-AS1	100133545
FARP1-AS1	100874080
RGMB-AS1	503569
HDAC1P1	100419595
MRST	8126
LOC100653200	100653200
NPY4R	5540
LINC00346	283487
CAV1	857
KIAA0430	9665
CTEPH1	100302516
OR8U9	504190
WHAMMP2	440253
LOC101928135	101928135
PAX9	5083
MAPRE2	10982
PCNAP4	390102
RNA5SP323	100873589
SMA4	11039
VCX3A	51481
SESTD1	91404
PRKG1	5592
SPDYA	245711
NOP16	51491
PCYOX1	51449
RUVBL1	8607
RNU5A-1	26831
LOC101929815	101929815
CIITA	4261
SNORD42A	26809
IGSF9	57549
ZCCHC24	219654
CAPRIN2	65981
SNORD74	619498
WDR1	9948
NUPL1P1	100289295
LOXL3	84695
UBALD1	124402
OSTC	58505
C12ORF57	113246
PRX	57716
CPED1	79974
FAM155B	27112
E2F4	1874
BMS1P5	399761
SNORD36C	26813
RNA5SP385	100873640
LOC644584	644584
SLCO1A2	6579
PRICKLE2-AS2	100874242
TP53I11	9537
PDXK	8566
SEC63	11231
RPL19P14	100270951
KARS	3735
ABHD17A	81926
C20ORF196	149840
MIR29B1	407024
ORC4	5000
HYAL2	8692
FAM107A	11170
APIP	51074
POTEKP	440915
CNOT7	29883
SPSB3	90864
OR52B6	340980
NUS1P2	646208
VPS37A	137492
GPR126	57211
HSP90B2P	7190
NDUFAF2	91942
BPIFB3	359710
ZC4H2	55906
MRPL48P1	221717
ERCC6L	54821
GFPT2	9945
LOC283070	283070
TMEM100	55273
AGAP1-IT1	100506749
HNF4G	3174
IFNA11P	3461
OSBPL9P1	100130821
LOC100506937	100506937
RPLP0	6175
TNFRSF21	27242
FMO3	2328
SHROOM2	357
LOC100506718	100506718
RLBP1	6017
ND4L	4539
TTC27	55622
ADAMTS9	56999
GPAM	57678
TRIB3	57761
CCNYL3	642326
PFN1P1	730138
MIR3692	100500899
AADACL4	343066
ZDHHC12	84885
FUT6	2528
RPL7AP30	441034
ADAMTS12	81792
KATNBL1P6	729176
RPL21P44	402176
OMG	4974
MIR4440	100616397
HLA-N	267014
HIST1H2BO	8348
SDR16C5	195814
DFCTRPS	100188774
RRAGB	10325
TMEM147	10430
RPS14P3	644068
RBM25	58517
ACTR6	64431
IGHV3-53	28420
MIR4269	100423043
LINC00184	100302691
OR7E28P	26645
SNRPD2P2	645339
MIR4796	100616166
VPS25P1	441899
AUTS2	26053
PDX1	3651
FRY	10129
CLLU1	574028
NDUFA5P6	100288339
PSMA1	5682
OR10K2	391107
RAB2A	5862
PRTN3	5657
SYNPR	132204
ARHGAP36	158763
MAML1	9794
EXOC8	149371
IGKV6D-41	28869
RNASEK	440400
CASP12	100506742
TTC8	123016
LOC653406	653406
FAM226A	203429
PCDHB15	56121
VPS37D	155382
CD151	977
SIRPD	128646
LOC646358	646358
KRT17	3872
GSTP1	2950
DEL10Q26	780911
TXNDC17	84817
ACER1	125981
GPHB5	122876
POLH	5429
LOC283788	283788
CLIP2	7461
CEMP1	752014
RPL23AP75	728207
DIO1	1733
NBEAP3	100418905
